GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
0,0,0,-1.6,0.0
144,3,141,24.200000000000003,119.63852649304606
0,0,0,9.2,0.0
713,896,94,19.200000000000003,890.166708067184
0,0,0,14.0,0.0
10,19,9,12.8,19.796087780099853
0,0,0,-3.1,0.0
114,151,80,27.5,171.17128139627553
0,0,0,-0.1,0.0
0,0,0,16.6,0.0
0,0,0,22.3,0.0
0,0,0,1.6,0.0
459,638,127,23.1,653.0188487621867
884,851,123,29.200000000000003,836.0466227266885
670,885,118,5.300000000000001,938.6116066263404
0,0,0,2.8000000000000003,0.0
451,856,70,4.3,761.7901217267295
0,0,0,4.3,0.0
0,0,0,15.0,0.0
0,0,0,1.7000000000000002,0.0
383,55,334,24.1,325.95568165244
0,0,0,22.9,0.0
338,358,169,26.9,431.6580267377946
485,873,69,9.6,795.9707209379449
0,0,0,-3.6,0.0
0,0,0,0.5,0.0
399,64,347,20.700000000000003,351.34994244811395
729,888,91,22.4,855.1568444534676
0,0,0,14.1,0.0
0,0,0,22.200000000000003,0.0
0,0,0,16.2,0.0
0,0,0,1.8,0.0
0,0,0,6.7,0.0
0,0,0,4.0,0.0
666,446,304,26.700000000000003,643.7612811949022
0,0,0,4.1000000000000005,0.0
76,0,76,14.7,66.10757298522219
0,0,0,4.9,0.0
0,0,0,2.9000000000000004,0.0
0,0,0,14.0,0.0
85,313,43,-2.7,212.5415629597168
0,0,0,18.2,0.0
632,756,124,26.9,765.4395573467319
290,51,250,30.5,245.494202707041
0,0,0,20.6,0.0
678,741,146,20.200000000000003,803.3071538054587
6,19,6,2.8000000000000003,18.193284359878284
0,0,0,-3.7,0.0
91,0,91,21.8,76.4469700540609
35,0,35,4.6000000000000005,31.925984363754225
0,0,0,19.9,0.0
171,396,73,24.8,299.83775620665006
547,202,376,17.8,510.6760097761694
0,0,0,9.1,0.0
849,872,112,27.700000000000003,865.5981804493115
317,474,127,26.9,481.6125319357301
0,0,0,11.9,0.0
0,0,0,5.4,0.0
0,0,0,5.300000000000001,0.0
0,0,0,0.2,0.0
381,522,133,20.6,554.1866015273002
0,0,0,13.6,0.0
247,721,52,17.7,601.3141641574792
481,547,164,18.4,588.9735411624467
0,0,0,2.7,0.0
0,0,0,2.7,0.0
0,0,0,19.1,0.0
446,700,90,24.6,614.9831021981063
592,364,301,20.6,584.6062855540658
0,0,0,22.8,0.0
887,674,262,18.6,834.0337155122289
0,0,0,13.6,0.0
0,0,0,1.7000000000000002,0.0
0,0,0,16.6,0.0
0,0,0,15.5,0.0
0,0,0,21.200000000000003,0.0
0,0,0,21.1,0.0
0,0,0,15.7,0.0
0,0,0,4.5,0.0
0,0,0,13.9,0.0
104,107,80,12.1,132.68159601225585
218,93,170,24.6,219.94845053898536
3,7,3,15.1,5.660032942582013
0,0,0,0.3,0.0
705,948,87,6.300000000000001,991.694187901652
697,933,92,0.5,990.2985714133108
842,793,151,28.8,822.9393916412769
0,0,0,21.0,0.0
89,6,87,6.7,83.35019176558284
302,283,174,19.8,388.5449821369282
53,0,53,5.2,48.211771249757
0,0,0,14.2,0.0
195,626,53,10.9,530.3416249913424
816,985,88,5.1000000000000005,1043.630003164305
3,13,3,16.1,7.893057731880513
438,827,66,17.5,666.6034719518825
428,624,115,26.6,612.9704214210788
0,0,0,-0.6000000000000001,0.0
3,1,3,7.0,3.1654902503502598
11,8,11,9.8,13.569543787975158
747,572,258,22.0,739.4423730804237
0,0,0,-1.3,0.0
0,0,0,18.1,0.0
45,0,45,2.2,41.50037987293803
285,18,270,23.700000000000003,240.9803181182343
0,0,0,22.700000000000003,0.0
0,0,0,1.1,0.0
102,372,44,25.700000000000003,281.8929319781396
18,0,18,1.5,16.652965279788184
197,9,192,-1.1,188.3059657072296
19,58,16,22.9,39.74656773855202
0,0,0,0.1,0.0
0,0,0,24.1,0.0
0,0,0,18.2,0.0
0,0,0,26.6,0.0
330,477,140,3.1,539.9972238631185
0,0,0,20.700000000000003,0.0
73,182,49,26.0,157.31483510347357
0,0,0,2.9000000000000004,0.0
153,1,152,5.300000000000001,139.17735702894484
0,0,0,9.1,0.0
0,0,0,19.9,0.0
223,297,120,25.6,327.4326624304344
47,0,47,1.5,43.48274267500248
461,93,377,27.0,391.3220452627677
317,672,74,-12.5,637.8380852344573
913,908,96,27.0,869.9388073378791
113,284,57,21.4,207.993536899764
150,206,86,6.4,245.33520182073988
0,0,0,16.3,0.0
246,92,200,22.6,246.15444690101
0,0,0,4.4,0.0
618,702,150,19.0,739.699931856327
0,0,0,-0.1,0.0
0,0,0,5.7,0.0
0,0,0,11.0,0.0
5,46,5,8.1,32.34955153978187
377,571,124,-2.0,603.9444595265994
71,0,71,7.5,63.90110282256727
0,0,0,5.1000000000000005,0.0
0,0,0,10.5,0.0
0,0,0,-1.7000000000000002,0.0
0,0,0,-11.0,0.0
0,0,0,6.6000000000000005,0.0
243,65,208,3.2,251.13377622611856
0,0,0,1.0,0.0
0,0,0,3.0,0.0
0,0,0,21.0,0.0
0,0,0,20.200000000000003,0.0
76,0,76,24.3,63.04942965068067
12,0,12,1.9,11.081857489149089
24,0,24,13.5,20.99679186380207
0,0,0,23.5,0.0
653,867,104,6.5,885.201079823276
0,0,0,23.200000000000003,0.0
0,0,0,3.4000000000000004,0.0
0,0,0,15.5,0.0
741,316,443,23.700000000000003,649.7321129850911
0,0,0,4.7,0.0
28,0,28,-0.2,26.1041296842084
0,0,0,-5.7,0.0
551,576,180,27.3,648.8575572869358
0,0,0,-1.8,0.0
400,796,71,7.6,673.0460147023093
25,81,20,-15.1,67.51889025685793
220,304,116,26.700000000000003,326.8875789509273
87,237,51,-0.2,217.33407542964196
0,0,0,17.0,0.0
912,784,180,24.0,837.4944696208407
0,0,0,19.200000000000003,0.0
0,0,0,1.7000000000000002,0.0
8,50,8,14.3,29.54473267483704
0,0,0,3.1,0.0
0,0,0,-4.4,0.0
403,403,196,-1.1,553.4270643173633
0,0,0,-0.2,0.0
0,0,0,12.4,0.0
0,0,0,4.3,0.0
0,0,0,12.1,0.0
61,185,41,25.5,150.47497991146815
695,438,334,15.6,701.7766895502067
52,0,52,2.3000000000000003,47.93419854212623
0,0,0,0.0,0.0
0,0,0,3.9,0.0
0,0,0,3.7,0.0
361,202,247,23.0,366.8342880398039
0,0,0,22.1,0.0
45,0,45,7.1000000000000005,40.576146587211056
491,822,79,19.200000000000003,699.584897540373
0,0,0,15.5,0.0
0,0,0,0.6000000000000001,0.0
0,0,0,3.7,0.0
147,2,145,4.2,134.49994391427427
385,123,301,24.4,354.63609292961473
82,87,66,-4.4,118.92491717081673
589,948,65,12.5,894.939755311279
0,0,0,-0.5,0.0
51,261,29,22.5,187.54424495666535
504,409,240,21.0,572.4204783984246
72,0,72,9.7,64.13717934185928
0,0,0,23.200000000000003,0.0
0,0,0,18.9,0.0
176,126,127,9.7,221.0755744030804
941,950,104,17.2,977.861315054924
0,0,0,2.2,0.0
0,0,0,4.4,0.0
321,734,69,1.1,676.6626136795322
0,0,0,-4.6000000000000005,0.0
0,0,0,24.8,0.0
276,659,64,20.700000000000003,475.5903695638414
0,0,0,6.2,0.0
0,0,0,22.8,0.0
165,511,55,19.700000000000003,346.5412659338447
0,0,0,18.0,0.0
867,932,113,14.1,983.0811696377968
521,120,411,30.3,434.8664283193805
0,0,0,10.0,0.0
3,0,3,24.0,2.492565656442833
0,0,0,16.8,0.0
0,0,0,16.1,0.0
0,0,0,-1.1,0.0
103,0,103,22.0,86.4415435780509
0,0,0,-0.4,0.0
0,0,0,9.5,0.0
149,4,147,16.900000000000002,129.55729236732515
55,0,55,2.8000000000000003,50.58436588357284
0,0,0,20.9,0.0
29,0,29,2.1,26.75684470055829
40,0,40,1.1,37.07365405745053
79,0,79,6.1000000000000005,71.56481076408994
0,0,0,-2.1,0.0
6,0,6,15.0,5.211474158369825
54,71,44,21.0,85.13432566694375
0,0,0,2.0,0.0
267,14,254,25.9,221.13332319684184
278,228,179,3.6,360.8114065079183
0,0,0,-1.3,0.0
0,0,0,2.8000000000000003,0.0
170,21,160,-4.2,170.42286800049595
0,0,0,13.2,0.0
101,0,101,18.0,86.45644681067536
0,0,0,4.4,0.0
598,208,413,29.8,512.8040906922458
475,756,91,21.5,728.5064236754058
580,939,75,1.0,917.7379441529048
0,0,0,1.9,0.0
0,0,0,16.5,0.0
592,513,217,7.6,687.4217133202765
0,0,0,15.5,0.0
0,0,0,19.200000000000003,0.0
779,838,105,28.200000000000003,826.4599967336818
0,0,0,5.300000000000001,0.0
0,0,0,5.9,0.0
627,977,73,-0.7000000000000001,987.2038659718968
7,46,7,10.2,26.970290776117093
198,712,46,0.1,584.7291327586908
0,0,0,22.700000000000003,0.0
21,64,18,10.4,58.7767248106634
0,0,0,-0.6000000000000001,0.0
89,182,59,4.2,162.95743142571865
96,20,91,4.3,98.52045986959432
17,167,13,-0.3,94.58859541982926
823,908,97,20.8,914.8889210342552
97,0,97,10.0,86.28505963549395
69,0,69,15.0,59.93195282125297
0,0,0,20.1,0.0
668,964,71,6.9,977.9774430549604
434,712,106,4.3,724.5332401325816
319,321,176,-1.4,445.4212568686448
510,771,102,16.1,770.7502826070422
0,0,0,17.6,0.0
85,171,58,25.9,160.99035425166238
78,4,76,7.2,71.73338758235346
158,3,155,14.0,138.10518592005687
442,734,98,7.4,723.3496507521048
136,6,133,27.0,113.86648817201753
0,0,0,1.9,0.0
40,84,31,10.2,71.34674166564507
0,0,0,9.3,0.0
42,170,28,3.1,121.31122279039698
482,761,94,15.4,685.046975390497
0,0,0,10.0,0.0
0,0,0,7.5,0.0
0,0,0,19.700000000000003,0.0
0,0,0,16.0,0.0
0,0,0,23.9,0.0
685,882,78,21.8,828.9777407275973
37,117,28,-0.7000000000000001,85.8546574571745
594,427,288,5.0,675.0586349867415
0,0,0,0.3,0.0
397,891,62,-0.5,824.0810714843951
0,0,0,2.9000000000000004,0.0
0,0,0,11.9,0.0
670,869,89,20.200000000000003,867.5529426192886
491,108,391,24.9,418.2540375507465
0,0,0,9.9,0.0
0,0,0,-1.1,0.0
0,0,0,-1.0,0.0
0,0,0,4.6000000000000005,0.0
527,899,81,2.3000000000000003,871.145801318297
0,0,0,1.0,0.0
129,4,126,30.8,104.55216020347804
393,322,216,20.5,440.0281746908142
0,0,0,16.1,0.0
0,0,0,10.1,0.0
0,0,0,4.2,0.0
668,431,288,28.9,613.2913903408585
0,0,0,18.8,0.0
4,3,4,26.1,5.071531540106144
194,146,140,11.7,245.2637966028427
46,69,34,17.6,67.89438150374716
0,0,0,-2.1,0.0
0,0,0,-7.2,0.0
0,0,0,20.3,0.0
682,392,353,26.8,638.724005685286
0,0,0,11.0,0.0
732,759,144,28.8,775.7390677263346
680,793,121,26.9,791.9458916632141
0,0,0,18.8,0.0
0,0,0,3.7,0.0
0,0,0,3.0,0.0
0,0,0,7.6,0.0
643,833,91,19.9,837.0594048805566
0,0,0,-5.4,0.0
619,787,120,0.3,859.5296114710568
42,259,27,-3.4000000000000004,197.68051699736736
15,0,15,8.0,13.46879648436598
102,1,101,9.6,90.90379959693378
0,0,0,-1.2000000000000002,0.0
0,0,0,21.3,0.0
0,0,0,-4.9,0.0
4,20,4,17.400000000000002,12.037137293863598
0,0,0,24.4,0.0
58,0,58,7.0,52.322455388401806
0,0,0,16.5,0.0
21,0,21,25.6,17.307124046798574
0,0,0,14.8,0.0
583,792,103,17.6,754.9051281251681
0,0,0,12.3,0.0
0,0,0,3.6,0.0
496,142,376,19.700000000000003,449.6362906232261
0,0,0,6.5,0.0
700,808,111,28.4,780.9740086383797
99,427,39,16.400000000000002,330.2198611844202
11,0,11,3.6,10.079987675969
540,905,81,0.1,898.3723574009208
0,0,0,18.5,0.0
128,0,128,8.8,114.50451690033826
232,9,225,4.4,214.3494629572092
0,0,0,2.5,0.0
0,0,0,12.2,0.0
0,0,0,3.7,0.0
674,820,108,24.8,789.6603421697638
0,0,0,-4.7,0.0
0,0,0,11.1,0.0
0,0,0,21.8,0.0
247,18,234,10.5,224.99327899622543
0,0,0,17.5,0.0
0,0,0,19.3,0.0
0,0,0,20.200000000000003,0.0
0,0,0,17.0,0.0
466,351,244,26.0,507.67980901091806
3,8,3,3.2,6.302024347845762
74,467,28,0.5,268.6026287849905
0,0,0,-3.1,0.0
0,0,0,-13.4,0.0
0,0,0,2.8000000000000003,0.0
48,0,48,24.9,39.699976226698
0,0,0,23.0,0.0
738,461,342,13.9,737.1226120655098
9,28,8,12.5,20.17087184109638
682,461,307,23.3,670.362217622029
24,102,14,7.9,63.60870785309277
0,0,0,21.1,0.0
135,2,133,27.9,110.1056702617438
0,0,0,22.9,0.0
0,0,0,4.3,0.0
0,0,0,6.0,0.0
638,933,82,5.4,955.8434660467788
0,0,0,-1.7000000000000002,0.0
2,3,2,2.4000000000000004,3.6571035736316513
0,0,0,-1.9,0.0
27,94,21,1.7000000000000002,66.23550424820485
626,910,97,3.2,929.3245525314162
0,0,0,6.6000000000000005,0.0
856,709,214,22.4,825.4953883903329
0,0,0,3.5,0.0
51,0,51,15.8,44.126515751777696
401,855,71,1.7000000000000002,801.847610336666
90,284,48,2.8000000000000003,253.83709256786025
0,0,0,18.7,0.0
0,0,0,10.5,0.0
0,0,0,13.1,0.0
505,865,77,-0.6000000000000001,861.6625837962234
233,11,223,15.8,203.31362038654908
0,0,0,6.6000000000000005,0.0
444,798,80,10.5,693.4175141094651
692,294,421,28.0,600.62050176118
86,1,85,9.5,76.69444627075067
201,616,52,23.8,496.2388419633339
460,895,58,5.6000000000000005,786.7173991994531
0,0,0,6.0,0.0
12,82,10,7.800000000000001,63.23220142704793
466,355,235,29.8,495.3644620986368
206,117,159,16.6,234.85748780198148
0,0,0,-2.4000000000000004,0.0
800,886,116,12.4,937.3678754012568
0,0,0,1.8,0.0
466,883,74,-1.2000000000000002,829.8501252811091
792,614,246,29.0,740.792735822023
0,0,0,15.2,0.0
9,28,8,-4.9,22.3545258591314
0,0,0,22.0,0.0
103,0,103,15.0,89.46363971868197
286,556,86,21.1,452.98994602817504
75,474,29,8.200000000000001,256.8695372820031
0,0,0,-0.9,0.0
0,0,0,7.1000000000000005,0.0
0,0,0,4.5,0.0
122,377,55,21.700000000000003,309.47863011376825
122,20,112,28.9,107.00122550289888
0,0,0,-7.7,0.0
619,189,442,21.9,538.3700442458838
640,434,288,24.5,630.1124138924093
0,0,0,16.8,0.0
476,854,71,12.8,800.5839434411604
0,0,0,20.9,0.0
0,0,0,-8.6,0.0
0,0,0,23.9,0.0
0,0,0,-1.7000000000000002,0.0
455,677,104,27.200000000000003,650.6596548407938
0,0,0,22.200000000000003,0.0
0,0,0,18.7,0.0
0,0,0,5.0,0.0
0,0,0,1.1,0.0
252,328,129,7.300000000000001,388.70440759378886
0,0,0,10.1,0.0
0,0,0,2.9000000000000004,0.0
738,804,133,19.1,857.4848273624682
0,0,0,20.8,0.0
6,0,6,14.8,5.216503999380584
0,0,0,3.5,0.0
0,0,0,19.4,0.0
0,0,0,16.0,0.0
374,168,260,28.3,358.32459254626445
457,899,64,2.9000000000000004,837.9703888629525
126,19,118,1.6,124.93676419552222
0,0,0,5.1000000000000005,0.0
0,0,0,21.700000000000003,0.0
8,10,8,-5.7,12.689686837068336
0,0,0,17.5,0.0
2,6,2,17.1,4.321941011116569
174,244,103,25.8,265.026342591994
167,4,164,10.4,149.28111987040137
959,893,113,29.3,846.6614369840323
550,701,126,25.200000000000003,676.5284068948781
0,0,0,21.0,0.0
486,667,120,27.8,660.8037496901777
0,0,0,-0.7000000000000001,0.0
79,9,76,21.8,70.89232385363057
7,10,7,19.8,11.829153318173534
6,21,6,5.4,19.031726014948276
77,343,37,20.200000000000003,196.32749317221885
0,0,0,23.6,0.0
0,0,0,-2.0,0.0
20,0,20,20.9,16.87697949517477
3,12,3,-2.8000000000000003,8.654231551076709
0,0,0,1.0,0.0
0,0,0,-2.1,0.0
94,0,94,25.4,77.54878467102884
0,0,0,7.0,0.0
424,585,139,5.1000000000000005,630.0309481374887
123,410,53,12.8,340.58124649922064
0,0,0,9.5,0.0
23,0,23,1.7000000000000002,21.259507911410324
0,0,0,20.8,0.0
0,0,0,2.1,0.0
4,11,4,4.4,10.477624184408944
0,0,0,-1.7000000000000002,0.0
186,41,167,5.6000000000000005,186.95790281318128
75,0,75,3.9,68.63287918083691
0,0,0,2.9000000000000004,0.0
834,751,183,20.0,840.5546609950408
337,35,309,23.200000000000003,289.3026773076492
0,0,0,4.7,0.0
28,163,20,0.8,106.30718044743674
0,0,0,17.900000000000002,0.0
44,0,44,16.900000000000002,37.86706490429582
85,462,34,0.9,293.48275329311764
0,0,0,-1.1,0.0
224,463,86,23.1,373.5684979319865
768,864,113,28.5,844.4667540457568
154,16,148,2.2,149.46981243956083
658,716,159,25.700000000000003,764.4491161366965
762,816,114,27.6,809.5110194306859
416,360,220,5.7,522.2079042280158
158,37,143,1.7000000000000002,164.20233210827072
939,877,115,27.5,859.8385521443469
30,0,30,28.200000000000003,24.397523258298623
0,0,0,0.7000000000000001,0.0
0,0,0,18.6,0.0
438,214,295,28.8,425.0952852686286
0,0,0,3.6,0.0
0,0,0,8.6,0.0
629,598,210,6.800000000000001,767.385002251631
0,0,0,11.4,0.0
0,0,0,11.1,0.0
0,0,0,4.3,0.0
4,39,4,4.1000000000000005,27.80511833615824
380,800,67,5.7,739.887855388407
0,0,0,16.6,0.0
66,137,47,24.3,112.82802085987063
0,0,0,18.2,0.0
0,0,0,-3.1,0.0
0,0,0,6.6000000000000005,0.0
0,0,0,16.5,0.0
88,0,88,8.700000000000001,78.7587408697281
113,0,113,9.4,100.80183280897197
0,0,0,-1.8,0.0
653,632,197,26.9,704.4585163289541
0,0,0,22.200000000000003,0.0
0,0,0,4.3,0.0
218,45,196,1.2000000000000002,220.7973103089276
67,1,67,22.8,56.7370808984977
8,2,8,15.2,8.166930628601797
0,0,0,4.3,0.0
612,959,65,12.0,896.606544913917
0,0,0,10.3,0.0
662,657,199,8.6,808.4246299976512
313,494,121,4.3,506.355445991762
0,0,0,18.1,0.0
0,0,0,1.6,0.0
169,6,165,9.9,152.24608976233606
0,0,0,0.5,0.0
0,0,0,14.3,0.0
0,0,0,-11.5,0.0
83,1,82,21.5,69.81560945415596
0,0,0,2.3000000000000003,0.0
585,670,151,18.7,742.0616184113111
247,452,94,26.3,421.0448256105156
522,822,91,11.7,765.9331225718548
889,984,100,5.4,1060.4249882340353
0,0,0,2.5,0.0
677,735,157,23.700000000000003,791.3121273164386
6,60,6,6.7,43.443441150390775
214,236,133,-1.0,323.2763434507866
0,0,0,5.4,0.0
197,359,96,23.0,309.7079249973919
0,0,0,0.8,0.0
343,95,284,3.5,349.75744585392874
0,0,0,16.900000000000002,0.0
0,0,0,13.1,0.0
629,715,140,26.9,717.4984945893375
812,954,103,5.6000000000000005,1025.6207463298915
87,1,87,5.7,79.78034829801611
65,0,65,-1.3,60.89856717475579
0,0,0,14.6,0.0
2,17,3,0.1,10.669044611459636
553,819,87,23.3,729.3590511921356
0,0,0,-9.3,0.0
0,0,0,6.4,0.0
498,651,137,16.400000000000002,693.3408043520678
0,0,0,3.0,0.0
33,0,33,2.3000000000000003,30.41977984404164
0,0,0,8.0,0.0
595,884,82,9.5,835.5702593249227
0,0,0,-3.6,0.0
0,0,0,20.6,0.0
0,0,0,22.5,0.0
0,0,0,4.4,0.0
0,0,0,2.7,0.0
508,889,66,16.2,751.6928111193241
0,0,0,-0.4,0.0
0,0,0,13.1,0.0
0,0,0,22.3,0.0
41,67,34,21.9,63.16146777875764
704,769,135,26.200000000000003,779.3064901162772
207,53,183,3.1,214.6383607411056
676,266,434,27.200000000000003,590.1744845714508
0,0,0,-3.4000000000000004,0.0
0,0,0,2.4000000000000004,0.0
300,741,61,8.5,557.9449716688307
306,697,67,13.6,542.133391633002
135,1,134,21.5,113.6348568192834
192,7,186,17.8,165.90299994219245
0,0,0,15.5,0.0
0,0,0,16.8,0.0
0,0,0,8.200000000000001,0.0
17,0,17,4.6000000000000005,15.506906690966336
406,310,231,16.5,478.2149266117879
13,11,12,7.800000000000001,16.448043571234294
0,0,0,15.7,0.0
23,0,23,2.2,21.21130526839055
624,534,212,29.9,639.0962682366571
0,0,0,19.5,0.0
549,131,431,21.3,483.1437358487608
107,431,41,6.9,353.0135297796044
0,0,0,4.7,0.0
468,865,68,10.3,796.2692547931007
286,27,267,15.5,256.6539124227176
537,906,70,11.0,816.2023151231858
0,0,0,-0.8,0.0
0,0,0,24.8,0.0
0,0,0,2.6,0.0
634,218,427,29.1,533.6633636514691
0,0,0,4.4,0.0
0,0,0,12.6,0.0
0,0,0,21.9,0.0
305,809,54,1.3,636.9609132982515
0,0,0,16.5,0.0
0,0,0,4.4,0.0
0,0,0,9.4,0.0
237,185,163,0.2,305.04467653289004
0,0,0,-2.6,0.0
189,65,150,5.4,195.11398959622227
117,49,102,19.4,117.18295400696536
0,0,0,23.5,0.0
728,966,92,1.1,1023.0825839566288
0,0,0,1.6,0.0
0,0,0,-3.0,0.0
0,0,0,-1.5,0.0
439,542,149,18.9,560.7544744647898
569,696,125,32.1,685.5621000157306
0,0,0,23.3,0.0
0,0,0,5.6000000000000005,0.0
571,212,396,23.3,522.3760967019531
2,2,2,12.3,3.0076552931012195
811,868,109,24.0,866.7122038467435
0,0,0,15.4,0.0
0,0,0,1.0,0.0
0,0,0,2.0,0.0
443,814,68,24.6,731.0151332281175
0,0,0,15.3,0.0
0,0,0,-4.4,0.0
692,711,171,16.400000000000002,791.9917105348309
0,0,0,4.5,0.0
529,906,65,16.2,852.8199947799828
0,0,0,6.7,0.0
35,0,35,28.6,28.40509565622287
0,0,0,22.6,0.0
0,0,0,0.9,0.0
70,8,68,18.1,64.35652750176222
0,0,0,3.5,0.0
4,17,4,20.9,13.082574335712096
504,780,87,19.1,698.2810972882896
459,230,306,2.1,505.027734361778
0,0,0,17.1,0.0
0,0,0,4.9,0.0
0,0,0,14.6,0.0
0,0,0,14.4,0.0
0,0,0,12.6,0.0
0,0,0,12.0,0.0
780,763,155,30.1,790.819877576904
4,0,4,1.4,3.702335564734295
0,0,0,21.8,0.0
338,82,286,3.6,340.02767050403463
209,45,185,19.8,192.6896247476165
0,0,0,-3.6,0.0
0,0,0,22.6,0.0
517,841,91,3.9,803.1728022667
0,0,0,-1.2000000000000002,0.0
840,802,145,28.5,821.4912897650311
833,770,183,18.9,870.2329050291687
0,0,0,1.6,0.0
0,0,0,-0.4,0.0
0,0,0,2.9000000000000004,0.0
0,0,0,-7.4,0.0
0,0,0,14.5,0.0
425,749,88,11.6,655.7408208568085
120,25,112,-4.7,126.1707796432352
0,0,0,7.0,0.0
0,0,0,13.0,0.0
862,777,160,25.0,831.572374475039
0,0,0,10.2,0.0
0,0,0,5.800000000000001,0.0
0,0,0,21.0,0.0
465,666,112,21.6,620.8864011455861
0,0,0,0.0,0.0
0,0,0,18.6,0.0
0,0,0,0.3,0.0
309,638,81,15.4,517.7034872371713
0,0,0,-0.9,0.0
0,0,0,22.200000000000003,0.0
823,534,317,27.5,714.8133869710355
37,12,33,26.700000000000003,36.08127080211524
139,2,137,19.1,118.480489006602
282,57,248,19.8,257.40342571534774
224,9,217,16.6,195.46361524138212
0,0,0,-5.0,0.0
0,0,0,-3.6,0.0
110,401,48,15.4,255.0601171705229
0,0,0,-2.8000000000000003,0.0
491,802,71,22.3,690.3567903865129
280,771,52,13.3,650.114525013508
63,1,63,26.4,52.36047678582812
0,0,0,1.2000000000000002,0.0
0,0,0,-5.4,0.0
354,333,189,25.0,435.8704905603116
668,251,434,19.0,595.8348203922818
0,0,0,15.1,0.0
59,0,59,13.0,51.74076359002791
0,0,0,11.1,0.0
0,0,0,20.5,0.0
0,0,0,7.6,0.0
285,733,58,17.900000000000002,630.078367264235
845,845,128,26.200000000000003,858.2428585907187
166,2,165,19.0,142.31670601892756
118,0,118,22.1,98.98065778226156
3,9,3,17.8,6.573455382834757
0,0,0,0.0,0.0
54,0,54,3.6,49.48357586384782
498,305,289,21.6,506.820548752579
0,0,0,11.1,0.0
115,0,115,21.1,96.94622681121538
0,0,0,12.8,0.0
0,0,0,18.7,0.0
53,210,34,3.7,141.9876213957747
0,0,0,10.4,0.0
0,0,0,23.0,0.0
173,298,89,3.4000000000000004,323.0196636652903
0,0,0,17.8,0.0
125,1,124,21.8,105.03981006893076
0,0,0,4.6000000000000005,0.0
596,875,75,22.200000000000003,826.7427286818369
127,25,118,12.1,124.6927322927149
49,0,49,19.8,41.57452345524478
0,0,0,-3.6,0.0
0,0,0,-3.7,0.0
216,572,61,23.8,471.8528449216115
0,0,0,14.2,0.0
0,0,0,2.6,0.0
0,0,0,6.0,0.0
0,0,0,11.0,0.0
399,331,222,-1.2000000000000002,515.1617228908522
52,10,50,14.8,48.90994191719752
69,109,53,5.800000000000001,126.68722719567624
513,650,135,30.0,657.2432664613799
0,0,0,-1.6,0.0
11,0,11,18.1,9.411437974955604
696,484,306,8.3,746.3735681126956
0,0,0,26.3,0.0
76,0,76,0.4,70.66293232729966
198,6,193,25.5,164.5156793176217
498,147,379,27.0,440.8147264463898
0,0,0,1.3,0.0
622,664,168,21.0,719.7279153747713
518,810,95,8.9,762.9599089971458
387,574,127,5.2,623.8711440365762
0,0,0,-4.2,0.0
0,0,0,-0.7000000000000001,0.0
524,351,283,21.4,541.1926577799553
0,0,0,-5.300000000000001,0.0
27,6,25,12.2,26.726173661780116
0,0,0,-7.1000000000000005,0.0
0,0,0,15.3,0.0
224,617,58,22.9,512.2578239111389
0,0,0,-2.7,0.0
0,0,0,14.0,0.0
817,941,84,24.1,912.6506015118644
0,0,0,2.2,0.0
0,0,0,16.8,0.0
0,0,0,22.3,0.0
0,0,0,11.6,0.0
0,0,0,-0.3,0.0
0,0,0,15.0,0.0
0,0,0,7.9,0.0
364,137,276,19.8,358.8026235029552
0,0,0,-0.1,0.0
0,0,0,-10.9,0.0
0,0,0,22.1,0.0
0,0,0,2.7,0.0
351,26,328,21.4,299.9285047237035
28,0,28,11.0,24.78966456673003
0,0,0,6.800000000000001,0.0
588,413,285,30.1,590.0581048730721
0,0,0,16.8,0.0
40,61,33,23.0,67.71792134313607
3,10,3,22.5,8.038435730967956
0,0,0,4.3,0.0
0,0,0,-3.9,0.0
85,0,85,27.9,69.23320001999139
62,90,49,22.4,102.0009796653516
482,765,81,24.200000000000003,663.4954302250378
0,0,0,-3.7,0.0
135,101,107,6.800000000000001,177.0553005907444
30,0,30,12.9,26.32143744491397
0,0,0,7.300000000000001,0.0
0,0,0,-1.6,0.0
124,3,123,2.5,115.70100960015914
0,0,0,12.8,0.0
303,659,69,19.8,515.7162905177253
0,0,0,14.4,0.0
463,706,102,14.7,651.4375558935632
0,0,0,23.700000000000003,0.0
0,0,0,3.0,0.0
0,0,0,20.4,0.0
0,0,0,-1.0,0.0
250,616,70,12.2,531.3723219622681
415,73,356,19.0,370.8108450412529
0,0,0,-0.4,0.0
510,773,106,11.3,791.4959926953138
159,40,142,3.2,162.92933494896718
0,0,0,5.9,0.0
0,0,0,1.6,0.0
0,0,0,12.6,0.0
499,657,125,25.200000000000003,668.4079346255246
0,0,0,-2.5,0.0
0,0,0,4.2,0.0
56,0,56,24.9,46.31663893114767
698,496,293,20.8,699.4604460189672
157,2,156,24.700000000000003,130.83785630132957
0,0,0,3.0,0.0
380,332,204,19.700000000000003,436.06833405855895
0,0,0,12.6,0.0
7,1,7,1.1,7.14252539468102
121,326,60,-4.0,275.68292042141485
0,0,0,13.7,0.0
9,41,8,5.7,32.64817208019886
0,0,0,20.4,0.0
410,247,261,14.9,437.0333122565848
0,0,0,12.4,0.0
151,613,42,2.3000000000000003,423.2547225632225
815,714,187,26.6,780.4978436666015
0,0,0,0.9,0.0
