time,Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Tilted Irradiance (Adjusted)
2019-03-21 09:00:00,2019,3,21,9,30,101,0,101,6.5,91.32491375567258
2019-03-21 10:00:00,2019,3,21,10,30,123,0,123,7.0,110.95968987540384
2019-03-21 11:00:00,2019,3,21,11,30,184,4,181,7.300000000000001,166.92226670760087
2019-03-21 12:00:00,2019,3,21,12,30,129,0,129,7.300000000000001,116.21014530160703
2019-03-21 13:00:00,2019,3,21,13,30,153,1,152,7.2,137.96502070382914
2019-03-21 14:00:00,2019,3,21,14,30,58,0,58,7.0,52.322455388401806
2019-03-21 15:00:00,2019,3,21,15,30,47,0,47,6.6000000000000005,42.47803193310336
2019-03-21 16:00:00,2019,3,21,16,30,14,0,14,6.300000000000001,12.670635232121636
2019-03-21 17:00:00,2019,3,21,17,30,7,0,7,5.9,6.34705391175259
2019-03-21 18:00:00,2019,3,21,18,30,0,0,0,5.7,0.0
2019-03-21 19:00:00,2019,3,21,19,30,0,0,0,5.5,0.0
2019-03-21 20:00:00,2019,3,21,20,30,0,0,0,5.2,0.0
2019-03-21 21:00:00,2019,3,21,21,30,0,0,0,4.9,0.0
2019-03-21 22:00:00,2019,3,21,22,30,0,0,0,4.800000000000001,0.0
2019-03-21 23:00:00,2019,3,21,23,30,0,0,0,4.7,0.0
2019-03-22 00:00:00,2019,3,22,0,30,0,0,0,4.7,0.0
2019-03-22 01:00:00,2019,3,22,1,30,0,0,0,4.800000000000001,0.0
2019-03-22 02:00:00,2019,3,22,2,30,0,0,0,4.7,0.0
2019-03-22 03:00:00,2019,3,22,3,30,0,0,0,4.6000000000000005,0.0
2019-03-22 04:00:00,2019,3,22,4,30,0,0,0,4.2,0.0
2019-03-22 05:00:00,2019,3,22,5,30,0,0,0,3.9,0.0
2019-03-22 06:00:00,2019,3,22,6,30,5,0,5,3.7,4.579716812898093
2019-03-22 07:00:00,2019,3,22,7,30,17,0,17,3.8,15.563911555754942
2019-03-22 08:00:00,2019,3,22,8,30,202,68,171,4.4,212.10652735789373
2019-03-22 09:00:00,2019,3,22,9,30,189,65,150,5.4,195.11398959622227
2019-03-22 10:00:00,2019,3,22,10,30,153,1,152,6.5,138.3940906643034
2019-03-22 11:00:00,2019,3,22,11,30,169,4,166,7.2,153.4849619842523
2019-03-22 12:00:00,2019,3,22,12,30,276,20,261,7.4,254.46504578144612
2019-03-22 13:00:00,2019,3,22,13,30,439,190,304,7.5,457.22196197862814
2019-03-22 14:00:00,2019,3,22,14,30,431,313,238,7.4,509.86387742334097
2019-03-22 15:00:00,2019,3,22,15,30,364,475,137,7.1000000000000005,548.8300428335851
2019-03-22 16:00:00,2019,3,22,16,30,150,206,86,6.4,245.33520182073988
2019-03-22 17:00:00,2019,3,22,17,30,87,427,36,5.5,329.8377848841978
2019-03-22 18:00:00,2019,3,22,18,30,0,0,0,5.1000000000000005,0.0
2019-03-22 19:00:00,2019,3,22,19,30,0,0,0,4.4,0.0
2019-03-22 20:00:00,2019,3,22,20,30,0,0,0,3.9,0.0
2019-03-22 21:00:00,2019,3,22,21,30,0,0,0,3.4000000000000004,0.0
2019-03-22 22:00:00,2019,3,22,22,30,0,0,0,2.8000000000000003,0.0
2019-03-22 23:00:00,2019,3,22,23,30,0,0,0,2.0,0.0
2019-03-23 00:00:00,2019,3,23,0,30,0,0,0,1.3,0.0
2019-03-23 01:00:00,2019,3,23,1,30,0,0,0,0.6000000000000001,0.0
2019-03-23 02:00:00,2019,3,23,2,30,0,0,0,0.1,0.0
2019-03-23 03:00:00,2019,3,23,3,30,0,0,0,-0.2,0.0
2019-03-23 04:00:00,2019,3,23,4,30,0,0,0,-0.3,0.0
2019-03-23 05:00:00,2019,3,23,5,30,0,0,0,-0.4,0.0
2019-03-23 06:00:00,2019,3,23,6,30,20,6,19,-0.1,21.10580934488862
2019-03-23 07:00:00,2019,3,23,7,30,60,0,60,0.5,55.76137631649858
2019-03-23 08:00:00,2019,3,23,8,30,110,4,108,1.4,103.31537040901827
2019-03-23 09:00:00,2019,3,23,9,30,243,28,226,2.5,233.86731460604352
2019-03-23 10:00:00,2019,3,23,10,30,688,734,168,3.8,860.7801223703212
2019-03-23 11:00:00,2019,3,23,11,30,830,980,83,5.1000000000000005,1035.0254828322868
2019-03-23 12:00:00,2019,3,23,12,30,839,991,81,6.2,1043.56338721163
2019-03-23 13:00:00,2019,3,23,13,30,783,986,77,6.9,1026.09864931209
2019-03-23 14:00:00,2019,3,23,14,30,668,964,71,6.9,977.9774430549603
2019-03-23 15:00:00,2019,3,23,15,30,504,918,62,6.300000000000001,883.0944094723053
2019-03-23 16:00:00,2019,3,23,16,30,303,809,51,5.300000000000001,709.8503288965499
2019-03-23 17:00:00,2019,3,23,17,30,99,543,32,3.9,411.7167205147968
2019-03-23 18:00:00,2019,3,23,18,30,0,0,0,3.1,0.0
2019-03-23 19:00:00,2019,3,23,19,30,0,0,0,1.9,0.0
2019-03-23 20:00:00,2019,3,23,20,30,0,0,0,1.2000000000000002,0.0
2019-03-23 21:00:00,2019,3,23,21,30,0,0,0,0.5,0.0
2019-03-23 22:00:00,2019,3,23,22,30,0,0,0,0.0,0.0
2019-03-23 23:00:00,2019,3,23,23,30,0,0,0,-0.4,0.0
2019-03-24 00:00:00,2019,3,24,0,30,0,0,0,-0.6000000000000001,0.0
2019-03-24 01:00:00,2019,3,24,1,30,0,0,0,-0.8,0.0
2019-03-24 02:00:00,2019,3,24,2,30,0,0,0,-1.0,0.0
2019-03-24 03:00:00,2019,3,24,3,30,0,0,0,-1.2000000000000002,0.0
2019-03-24 04:00:00,2019,3,24,4,30,0,0,0,-1.4,0.0
2019-03-24 05:00:00,2019,3,24,5,30,0,0,0,-0.8,0.0
2019-03-24 06:00:00,2019,3,24,6,30,85,462,34,0.9,293.48275329311764
2019-03-24 07:00:00,2019,3,24,7,30,289,767,59,3.3000000000000003,600.5706807741108
2019-03-24 08:00:00,2019,3,24,8,30,435,709,101,5.800000000000001,675.5104890797393
2019-03-24 09:00:00,2019,3,24,9,30,663,947,82,7.800000000000001,924.8878818573937
2019-03-24 10:00:00,2019,3,24,10,30,781,970,89,9.3,991.6692561351329
2019-03-24 11:00:00,2019,3,24,11,30,778,805,160,10.4,911.7895977864123
2019-03-24 12:00:00,2019,3,24,12,30,651,450,305,11.2,700.4891585522523
2019-03-24 13:00:00,2019,3,24,13,30,577,380,303,11.6,628.5029485818993
2019-03-24 14:00:00,2019,3,24,14,30,446,277,273,11.3,499.0141203043549
2019-03-24 15:00:00,2019,3,24,15,30,229,73,194,10.4,236.9037895171265
2019-03-24 16:00:00,2019,3,24,16,30,143,71,121,9.4,165.2490319322274
2019-03-24 17:00:00,2019,3,24,17,30,49,39,44,8.6,66.39950251148129
2019-03-24 18:00:00,2019,3,24,18,30,0,0,0,8.200000000000001,0.0
2019-03-24 19:00:00,2019,3,24,19,30,0,0,0,7.6,0.0
2019-03-24 20:00:00,2019,3,24,20,30,0,0,0,7.4,0.0
2019-03-24 21:00:00,2019,3,24,21,30,0,0,0,7.2,0.0
2019-03-24 22:00:00,2019,3,24,22,30,0,0,0,6.9,0.0
2019-03-24 23:00:00,2019,3,24,23,30,0,0,0,6.6000000000000005,0.0
2019-03-25 00:00:00,2019,3,25,0,30,0,0,0,6.2,0.0
2019-03-25 01:00:00,2019,3,25,1,30,0,0,0,6.0,0.0
2019-03-25 02:00:00,2019,3,25,2,30,0,0,0,5.9,0.0
2019-03-25 03:00:00,2019,3,25,3,30,0,0,0,5.7,0.0
2019-03-25 04:00:00,2019,3,25,4,30,0,0,0,5.5,0.0
2019-03-25 05:00:00,2019,3,25,5,30,0,0,0,5.300000000000001,0.0
2019-03-25 06:00:00,2019,3,25,6,30,33,12,32,5.7,35.73675993314609
2019-03-25 07:00:00,2019,3,25,7,30,116,55,99,6.300000000000001,128.4276488294471
2019-03-25 08:00:00,2019,3,25,8,30,135,14,128,6.800000000000001,127.09700566953926
2019-03-25 09:00:00,2019,3,25,9,30,76,0,76,7.6,68.36932482639352
2019-03-25 10:00:00,2019,3,25,10,30,180,3,178,8.700000000000001,162.13869581412717
2019-03-25 11:00:00,2019,3,25,11,30,113,0,113,9.4,100.80183280897197
2019-03-25 12:00:00,2019,3,25,12,30,316,30,293,9.4,290.3492176980901
2019-03-25 13:00:00,2019,3,25,13,30,323,40,294,9.0,301.2639655320382
2019-03-25 14:00:00,2019,3,25,14,30,163,2,162,8.3,147.14482554577577
2019-03-25 15:00:00,2019,3,25,15,30,71,0,71,7.5,63.90110282256727
2019-03-25 16:00:00,2019,3,25,16,30,65,0,65,6.6000000000000005,58.74621437556848
2019-03-25 17:00:00,2019,3,25,17,30,16,0,16,5.800000000000001,14.514258252972644
2019-03-25 18:00:00,2019,3,25,18,30,0,0,0,5.4,0.0
2019-03-25 19:00:00,2019,3,25,19,30,0,0,0,4.7,0.0
2019-03-25 20:00:00,2019,3,25,20,30,0,0,0,4.3,0.0
2019-03-25 21:00:00,2019,3,25,21,30,0,0,0,3.8,0.0
2019-03-25 22:00:00,2019,3,25,22,30,0,0,0,2.9000000000000004,0.0
2019-03-25 23:00:00,2019,3,25,23,30,0,0,0,1.7000000000000002,0.0
2019-03-26 00:00:00,2019,3,26,0,30,0,0,0,0.3,0.0
2019-03-26 01:00:00,2019,3,26,1,30,0,0,0,-0.7000000000000001,0.0
2019-03-26 02:00:00,2019,3,26,2,30,0,0,0,-1.2000000000000002,0.0
2019-03-26 03:00:00,2019,3,26,3,30,0,0,0,-1.5,0.0
2019-03-26 04:00:00,2019,3,26,4,30,0,0,0,-1.8,0.0
2019-03-26 05:00:00,2019,3,26,5,30,0,0,0,-1.6,0.0
2019-03-26 06:00:00,2019,3,26,6,30,98,535,34,-0.4,340.9609481709134
2019-03-26 07:00:00,2019,3,26,7,30,305,809,54,1.3,636.9609132982515
2019-03-26 08:00:00,2019,3,26,8,30,511,923,66,2.8000000000000003,836.4072504422352
2019-03-26 09:00:00,2019,3,26,9,30,685,983,73,4.0,970.1345746440305
2019-03-26 10:00:00,2019,3,26,10,30,812,1016,77,5.0,1047.959101960715
2019-03-26 11:00:00,2019,3,26,11,30,874,1024,79,5.800000000000001,1074.0172627860563
2019-03-26 12:00:00,2019,3,26,12,30,871,1017,80,6.5,1068.9043033315725
2019-03-26 13:00:00,2019,3,26,13,30,809,1002,79,6.800000000000001,1046.8231608792116
2019-03-26 14:00:00,2019,3,26,14,30,687,970,75,6.800000000000001,992.0729052741124
2019-03-26 15:00:00,2019,3,26,15,30,517,913,67,6.300000000000001,888.8565864705363
2019-03-26 16:00:00,2019,3,26,16,30,315,803,56,5.2,716.2704802289821
2019-03-26 17:00:00,2019,3,26,17,30,109,546,36,3.1,424.3492721653618
2019-03-26 18:00:00,2019,3,26,18,30,0,0,0,1.9,0.0
2019-03-26 19:00:00,2019,3,26,19,30,0,0,0,1.2000000000000002,0.0
2019-03-26 20:00:00,2019,3,26,20,30,0,0,0,0.6000000000000001,0.0
2019-03-26 21:00:00,2019,3,26,21,30,0,0,0,-0.1,0.0
2019-03-26 22:00:00,2019,3,26,22,30,0,0,0,-0.7000000000000001,0.0
2019-03-26 23:00:00,2019,3,26,23,30,0,0,0,-1.2000000000000002,0.0
2019-03-27 00:00:00,2019,3,27,0,30,0,0,0,-1.5,0.0
2019-03-27 01:00:00,2019,3,27,1,30,0,0,0,-1.8,0.0
2019-03-27 02:00:00,2019,3,27,2,30,0,0,0,-1.9,0.0
2019-03-27 03:00:00,2019,3,27,3,30,0,0,0,-2.0,0.0
2019-03-27 04:00:00,2019,3,27,4,30,0,0,0,-2.1,0.0
2019-03-27 05:00:00,2019,3,27,5,30,0,0,0,-1.5,0.0
2019-03-27 06:00:00,2019,3,27,6,30,97,470,38,0.2,308.09967504941716
2019-03-27 07:00:00,2019,3,27,7,30,301,754,63,2.1,605.6534057486093
2019-03-27 08:00:00,2019,3,27,8,30,504,874,78,3.5,806.0301580481622
2019-03-27 09:00:00,2019,3,27,9,30,672,933,86,4.6000000000000005,935.4379402453748
2019-03-27 10:00:00,2019,3,27,10,30,678,646,208,5.6000000000000005,809.8075034688218
2019-03-27 11:00:00,2019,3,27,11,30,690,535,272,6.2,769.4872108414023
2019-03-27 12:00:00,2019,3,27,12,30,650,420,322,6.6000000000000005,702.6553337459482
2019-03-27 13:00:00,2019,3,27,13,30,648,555,242,6.5,760.36454324679
2019-03-27 14:00:00,2019,3,27,14,30,552,556,199,6.2,712.2869140289996
2019-03-27 15:00:00,2019,3,27,15,30,395,470,162,5.5,576.0461610595531
2019-03-27 16:00:00,2019,3,27,16,30,219,342,108,4.2,384.2605929722831
2019-03-27 17:00:00,2019,3,27,17,30,87,331,42,2.5,277.59601884697554
2019-03-27 18:00:00,2019,3,27,18,30,0,0,0,1.5,0.0
2019-03-27 19:00:00,2019,3,27,19,30,0,0,0,0.5,0.0
2019-03-27 20:00:00,2019,3,27,20,30,0,0,0,-0.1,0.0
2019-03-27 21:00:00,2019,3,27,21,30,0,0,0,-0.5,0.0
2019-03-27 22:00:00,2019,3,27,22,30,0,0,0,-0.7000000000000001,0.0
2019-03-27 23:00:00,2019,3,27,23,30,0,0,0,-0.7000000000000001,0.0
2019-03-28 00:00:00,2019,3,28,0,30,0,0,0,-0.6000000000000001,0.0
2019-03-28 01:00:00,2019,3,28,1,30,0,0,0,-0.5,0.0
2019-03-28 02:00:00,2019,3,28,2,30,0,0,0,-0.4,0.0
2019-03-28 03:00:00,2019,3,28,3,30,0,0,0,-0.6000000000000001,0.0
2019-03-28 04:00:00,2019,3,28,4,30,0,0,0,-0.6000000000000001,0.0
2019-03-28 05:00:00,2019,3,28,5,30,0,0,0,0.2,0.0
2019-03-28 06:00:00,2019,3,28,6,30,99,457,39,2.2,300.50011719502675
2019-03-28 07:00:00,2019,3,28,7,30,300,732,65,4.1000000000000005,588.4926523139998
2019-03-28 08:00:00,2019,3,28,8,30,467,747,99,5.5,713.937708641803
2019-03-28 09:00:00,2019,3,28,9,30,653,867,104,6.5,885.201079823276
2019-03-28 10:00:00,2019,3,28,10,30,663,596,226,7.5,772.1001583614508
2019-03-28 11:00:00,2019,3,28,11,30,783,778,172,8.5,907.4646853068097
2019-03-28 12:00:00,2019,3,28,12,30,690,521,281,9.2,755.6760257060829
2019-03-28 13:00:00,2019,3,28,13,30,640,520,257,9.5,729.9235632208699
2019-03-28 14:00:00,2019,3,28,14,30,506,393,255,9.2,599.103906162008
2019-03-28 15:00:00,2019,3,28,15,30,387,421,177,8.6,537.9897932643158
2019-03-28 16:00:00,2019,3,28,16,30,144,92,114,7.7,178.3247485095829
2019-03-28 17:00:00,2019,3,28,17,30,31,0,31,6.5,28.03041907352327
2019-03-28 18:00:00,2019,3,28,18,30,0,0,0,5.800000000000001,0.0
2019-03-28 19:00:00,2019,3,28,19,30,0,0,0,4.9,0.0
2019-03-28 20:00:00,2019,3,28,20,30,0,0,0,4.7,0.0
2019-03-28 21:00:00,2019,3,28,21,30,0,0,0,4.4,0.0
2019-03-28 22:00:00,2019,3,28,22,30,0,0,0,4.4,0.0
2019-03-28 23:00:00,2019,3,28,23,30,0,0,0,4.5,0.0
2019-03-29 00:00:00,2019,3,29,0,30,0,0,0,4.6000000000000005,0.0
2019-03-29 01:00:00,2019,3,29,1,30,0,0,0,4.800000000000001,0.0
2019-03-29 02:00:00,2019,3,29,2,30,0,0,0,5.0,0.0
2019-03-29 03:00:00,2019,3,29,3,30,0,0,0,5.2,0.0
2019-03-29 04:00:00,2019,3,29,4,30,0,0,0,5.2,0.0
2019-03-29 05:00:00,2019,3,29,5,30,0,0,0,5.6000000000000005,0.0
2019-03-29 06:00:00,2019,3,29,6,30,15,0,15,6.5,13.563106003317712
2019-03-29 07:00:00,2019,3,29,7,30,30,0,30,7.6,26.98789137883955
2019-03-29 08:00:00,2019,3,29,8,30,88,0,88,8.700000000000001,78.7587408697281
2019-03-29 09:00:00,2019,3,29,9,30,169,6,165,9.9,152.24608976233606
2019-03-29 10:00:00,2019,3,29,10,30,102,1,101,11.0,90.36408971320682
2019-03-29 11:00:00,2019,3,29,11,30,75,0,75,11.9,66.11795867545736
2019-03-29 12:00:00,2019,3,29,12,30,208,8,202,12.6,185.11136132296804
2019-03-29 13:00:00,2019,3,29,13,30,60,0,60,13.5,52.491979659505176
2019-03-29 14:00:00,2019,3,29,14,30,107,0,107,14.0,93.38644998105455
2019-03-29 15:00:00,2019,3,29,15,30,90,0,90,13.8,78.62479806651567
2019-03-29 16:00:00,2019,3,29,16,30,180,146,131,12.8,232.82784414892342
2019-03-29 17:00:00,2019,3,29,17,30,35,4,34,11.3,32.86193420911893
2019-03-29 18:00:00,2019,3,29,18,30,0,0,0,10.5,0.0
2019-03-29 19:00:00,2019,3,29,19,30,0,0,0,9.7,0.0
2019-03-29 20:00:00,2019,3,29,20,30,0,0,0,9.1,0.0
2019-03-29 21:00:00,2019,3,29,21,30,0,0,0,8.6,0.0
2019-03-29 22:00:00,2019,3,29,22,30,0,0,0,8.4,0.0
2019-03-29 23:00:00,2019,3,29,23,30,0,0,0,8.200000000000001,0.0
2019-03-30 00:00:00,2019,3,30,0,30,0,0,0,8.1,0.0
2019-03-30 01:00:00,2019,3,30,1,30,0,0,0,7.7,0.0
2019-03-30 02:00:00,2019,3,30,2,30,0,0,0,7.2,0.0
2019-03-30 03:00:00,2019,3,30,3,30,0,0,0,6.9,0.0
2019-03-30 04:00:00,2019,3,30,4,30,0,0,0,6.800000000000001,0.0
2019-03-30 05:00:00,2019,3,30,5,30,0,0,0,7.2,0.0
2019-03-30 06:00:00,2019,3,30,6,30,65,98,51,8.200000000000001,101.64718794413811
2019-03-30 07:00:00,2019,3,30,7,30,202,233,125,9.5,277.122386876848
2019-03-30 08:00:00,2019,3,30,8,30,294,155,216,10.9,318.35711741406436
2019-03-30 09:00:00,2019,3,30,9,30,524,437,243,12.3,603.5368225424244
2019-03-30 10:00:00,2019,3,30,10,30,618,436,295,13.6,663.2805486444429
2019-03-30 11:00:00,2019,3,30,11,30,605,322,350,14.6,607.9680953408755
2019-03-30 12:00:00,2019,3,30,12,30,628,338,360,15.3,630.669960729923
2019-03-30 13:00:00,2019,3,30,13,30,521,240,343,15.2,522.9097507857533
2019-03-30 14:00:00,2019,3,30,14,30,599,669,167,14.5,763.6231087032072
2019-03-30 15:00:00,2019,3,30,15,30,210,62,179,13.4,211.53594547146423
2019-03-30 16:00:00,2019,3,30,16,30,192,200,125,12.0,272.6578362582755
2019-03-30 17:00:00,2019,3,30,17,30,48,11,46,10.7,48.53417830610475
2019-03-30 18:00:00,2019,3,30,18,30,0,0,0,10.1,0.0
2019-03-30 19:00:00,2019,3,30,19,30,0,0,0,9.7,0.0
2019-03-30 20:00:00,2019,3,30,20,30,0,0,0,9.8,0.0
2019-03-30 21:00:00,2019,3,30,21,30,0,0,0,9.8,0.0
2019-03-30 22:00:00,2019,3,30,22,30,0,0,0,9.9,0.0
2019-03-30 23:00:00,2019,3,30,23,30,0,0,0,9.9,0.0
2019-03-31 00:00:00,2019,3,31,0,30,0,0,0,9.6,0.0
2019-03-31 01:00:00,2019,3,31,1,30,0,0,0,9.2,0.0
2019-03-31 02:00:00,2019,3,31,2,30,0,0,0,9.1,0.0
2019-03-31 03:00:00,2019,3,31,3,30,0,0,0,9.1,0.0
2019-03-31 04:00:00,2019,3,31,4,30,0,0,0,9.1,0.0
2019-03-31 05:00:00,2019,3,31,5,30,0,0,0,9.2,0.0
2019-03-31 06:00:00,2019,3,31,6,30,54,38,48,10.0,64.33168053449246
2019-03-31 07:00:00,2019,3,31,7,30,182,182,121,10.9,236.28077835448374
2019-03-31 08:00:00,2019,3,31,8,30,154,27,140,11.4,145.860256894359
2019-03-31 09:00:00,2019,3,31,9,30,143,5,140,11.6,128.0755944572488
2019-03-31 10:00:00,2019,3,31,10,30,105,1,104,11.7,92.71422418244136
2019-03-31 11:00:00,2019,3,31,11,30,63,0,63,11.3,55.6975252792231
2019-03-31 12:00:00,2019,3,31,12,30,71,0,71,10.7,62.948786257863546
2019-03-31 13:00:00,2019,3,31,13,30,80,0,80,10.1,71.12940350844562
2019-03-31 14:00:00,2019,3,31,14,30,90,0,90,9.6,80.20919798490478
2019-03-31 15:00:00,2019,3,31,15,30,118,38,99,9.1,122.82236281083688
2019-03-31 16:00:00,2019,3,31,16,30,161,232,82,8.200000000000001,266.06478371281924
2019-03-31 17:00:00,2019,3,31,17,30,111,450,43,6.7,363.02402293591575
2019-03-31 18:00:00,2019,3,31,18,30,0,0,0,5.9,0.0
2019-03-31 19:00:00,2019,3,31,19,30,0,0,0,4.5,0.0
2019-03-31 20:00:00,2019,3,31,20,30,0,0,0,3.8,0.0
2019-03-31 21:00:00,2019,3,31,21,30,0,0,0,3.0,0.0
2019-03-31 22:00:00,2019,3,31,22,30,0,0,0,2.0,0.0
2019-03-31 23:00:00,2019,3,31,23,30,0,0,0,0.9,0.0
2019-04-01 00:00:00,2019,4,1,0,30,0,0,0,0.0,0.0
2019-04-01 01:00:00,2019,4,1,1,30,0,0,0,-0.5,0.0
2019-04-01 02:00:00,2019,4,1,2,30,0,0,0,-0.8,0.0
2019-04-01 03:00:00,2019,4,1,3,30,0,0,0,-1.1,0.0
2019-04-01 04:00:00,2019,4,1,4,30,0,0,0,-1.3,0.0
2019-04-01 05:00:00,2019,4,1,5,30,0,0,0,-1.1,0.0
2019-04-01 06:00:00,2019,4,1,6,30,120,496,45,-0.2,339.6541397959097
2019-04-01 07:00:00,2019,4,1,7,30,326,749,70,1.0,623.4766227220802
2019-04-01 08:00:00,2019,4,1,8,30,530,868,85,2.4000000000000004,822.7228372277731
2019-04-01 09:00:00,2019,4,1,9,30,701,934,92,3.6,955.3480474830599
2019-04-01 10:00:00,2019,4,1,10,30,825,970,97,4.6000000000000005,1031.5826028816691
2019-04-01 11:00:00,2019,4,1,11,30,889,984,100,5.4,1060.4249882340353
2019-04-01 12:00:00,2019,4,1,12,30,890,986,100,5.9,1062.642957889072
2019-04-01 13:00:00,2019,4,1,13,30,827,977,93,6.2,1042.4796866323666
2019-04-01 14:00:00,2019,4,1,14,30,705,948,87,6.300000000000001,991.694187901652
2019-04-01 15:00:00,2019,4,1,15,30,533,886,78,6.0,885.853084754015
2019-04-01 16:00:00,2019,4,1,16,30,329,768,66,5.1000000000000005,708.4297259512764
2019-04-01 17:00:00,2019,4,1,17,30,122,516,43,3.2,418.8125046333633
2019-04-01 18:00:00,2019,4,1,18,30,0,0,0,2.0,0.0
2019-04-01 19:00:00,2019,4,1,19,30,0,0,0,1.6,0.0
2019-04-01 20:00:00,2019,4,1,20,30,0,0,0,1.8,0.0
2019-04-01 21:00:00,2019,4,1,21,30,0,0,0,1.9,0.0
2019-04-01 22:00:00,2019,4,1,22,30,0,0,0,1.8,0.0
2019-04-01 23:00:00,2019,4,1,23,30,0,0,0,1.3,0.0
2019-04-02 00:00:00,2019,4,2,0,30,0,0,0,0.5,0.0
2019-04-02 01:00:00,2019,4,2,1,30,0,0,0,-0.2,0.0
2019-04-02 02:00:00,2019,4,2,2,30,0,0,0,-0.3,0.0
2019-04-02 03:00:00,2019,4,2,3,30,0,0,0,-0.1,0.0
2019-04-02 04:00:00,2019,4,2,4,30,0,0,0,0.1,0.0
2019-04-02 05:00:00,2019,4,2,5,30,0,0,0,1.3,0.0
2019-04-02 06:00:00,2019,4,2,6,30,91,249,52,3.4000000000000004,195.63528648194162
2019-04-02 07:00:00,2019,4,2,7,30,266,486,98,5.300000000000001,445.9665125567156
2019-04-02 08:00:00,2019,4,2,8,30,523,836,91,6.5,787.9071851633854
2019-04-02 09:00:00,2019,4,2,9,30,693,903,100,7.300000000000001,919.6163253241534
2019-04-02 10:00:00,2019,4,2,10,30,680,578,244,7.9,773.323475291204
2019-04-02 11:00:00,2019,4,2,11,30,761,651,237,8.200000000000001,846.1440634151642
2019-04-02 12:00:00,2019,4,2,12,30,696,484,306,8.3,746.3735681126956
2019-04-02 13:00:00,2019,4,2,13,30,600,360,328,8.0,644.8938717782493
2019-04-02 14:00:00,2019,4,2,14,30,345,90,286,7.300000000000001,344.02144614120004
2019-04-02 15:00:00,2019,4,2,15,30,119,0,119,6.5,107.60064095965384
2019-04-02 16:00:00,2019,4,2,16,30,28,0,28,5.7,25.4116882383939
2019-04-02 17:00:00,2019,4,2,17,30,10,0,10,5.0,9.104943681512964
2019-04-02 18:00:00,2019,4,2,18,30,0,0,0,4.7,0.0
2019-04-02 19:00:00,2019,4,2,19,30,0,0,0,4.2,0.0
2019-04-02 20:00:00,2019,4,2,20,30,0,0,0,3.9,0.0
2019-04-02 21:00:00,2019,4,2,21,30,0,0,0,3.7,0.0
2019-04-02 22:00:00,2019,4,2,22,30,0,0,0,3.5,0.0
2019-04-02 23:00:00,2019,4,2,23,30,0,0,0,3.5,0.0
2019-04-03 00:00:00,2019,4,3,0,30,0,0,0,3.5,0.0
2019-04-03 01:00:00,2019,4,3,1,30,0,0,0,3.4000000000000004,0.0
2019-04-03 02:00:00,2019,4,3,2,30,0,0,0,3.1,0.0
2019-04-03 03:00:00,2019,4,3,3,30,0,0,0,2.8000000000000003,0.0
2019-04-03 04:00:00,2019,4,3,4,30,0,0,0,2.4000000000000004,0.0
2019-04-03 05:00:00,2019,4,3,5,30,2,11,2,2.4000000000000004,6.603833625972456
2019-04-03 06:00:00,2019,4,3,6,30,123,458,49,3.8,318.13335416876913
2019-04-03 07:00:00,2019,4,3,7,30,323,708,74,6.2,586.8573625357884
2019-04-03 08:00:00,2019,4,3,8,30,518,810,95,8.9,762.9599089971458
2019-04-03 09:00:00,2019,4,3,9,30,682,869,108,11.0,881.6909862619202
2019-04-03 10:00:00,2019,4,3,10,30,806,920,108,12.6,958.5849787094811
2019-04-03 11:00:00,2019,4,3,11,30,869,940,108,13.6,986.665856372406
2019-04-03 12:00:00,2019,4,3,12,30,867,932,113,14.1,983.0811696377967
2019-04-03 13:00:00,2019,4,3,13,30,801,902,117,14.3,954.5098366287214
2019-04-03 14:00:00,2019,4,3,14,30,678,863,109,14.0,898.5247105472843
2019-04-03 15:00:00,2019,4,3,15,30,514,810,93,13.5,803.5588953013201
2019-04-03 16:00:00,2019,4,3,16,30,322,715,72,12.5,649.6919785161869
2019-04-03 17:00:00,2019,4,3,17,30,123,486,45,10.9,387.42935270180146
2019-04-03 18:00:00,2019,4,3,18,30,2,13,3,9.9,10.159125959397574
2019-04-03 19:00:00,2019,4,3,19,30,0,0,0,8.0,0.0
2019-04-03 20:00:00,2019,4,3,20,30,0,0,0,7.0,0.0
2019-04-03 21:00:00,2019,4,3,21,30,0,0,0,5.800000000000001,0.0
2019-04-03 22:00:00,2019,4,3,22,30,0,0,0,4.6000000000000005,0.0
2019-04-03 23:00:00,2019,4,3,23,30,0,0,0,3.6,0.0
2019-04-04 00:00:00,2019,4,4,0,30,0,0,0,3.0,0.0
2019-04-04 01:00:00,2019,4,4,1,30,0,0,0,2.7,0.0
2019-04-04 02:00:00,2019,4,4,2,30,0,0,0,2.4000000000000004,0.0
2019-04-04 03:00:00,2019,4,4,3,30,0,0,0,2.0,0.0
2019-04-04 04:00:00,2019,4,4,4,30,0,0,0,1.5,0.0
2019-04-04 05:00:00,2019,4,4,5,30,2,14,2,2.2,7.967195161079022
2019-04-04 06:00:00,2019,4,4,6,30,89,182,59,4.2,162.95743142571865
2019-04-04 07:00:00,2019,4,4,7,30,279,484,106,6.1000000000000005,453.01344231963736
2019-04-04 08:00:00,2019,4,4,8,30,514,780,103,7.5,751.7384281094875
2019-04-04 09:00:00,2019,4,4,9,30,614,661,174,8.700000000000001,761.3202524107111
2019-04-04 10:00:00,2019,4,4,10,30,664,519,268,9.8,732.9320374901623
